#a_0,M_0,emax,emin,tcol
4.250,020,0.32959,0.00004,100000.00000
4.250,018,0.32958,0.00004,100000.00000
4.250,024,0.32960,0.00005,100000.00000
4.250,022,0.32959,0.00005,100000.00000
4.250,026,0.32960,0.00005,100000.00000
4.250,028,0.32961,0.00007,100000.00000
4.250,030,0.32961,0.00005,100000.00000
4.250,034,0.32963,0.00001,100000.00000
4.250,032,0.32962,0.00002,100000.00000
4.250,036,0.32963,0.00003,100000.00000
4.250,038,0.32964,0.00006,100000.00000
4.250,040,0.32965,0.00007,100000.00000
4.250,042,0.32966,0.00005,100000.00000
4.250,044,0.32966,0.00003,100000.00000
4.250,046,0.32967,0.00002,100000.00000
4.250,048,0.32968,0.00003,100000.00000
4.250,050,0.32969,0.00005,100000.00000
4.250,052,0.32969,0.00002,100000.00000
4.250,054,0.32970,0.00001,100000.00000
4.250,056,0.32971,0.00003,100000.00000
4.250,060,0.32972,0.00001,100000.00000
4.250,058,0.32971,0.00003,100000.00000
4.250,062,0.32973,0.00003,100000.00000
4.250,064,0.32973,0.00006,100000.00000
4.250,066,0.32974,0.00007,100000.00000
4.250,068,0.32975,0.00004,100000.00000
4.250,070,0.32975,0.00002,100000.00000
4.250,072,0.32975,0.00003,100000.00000
4.250,074,0.32976,0.00006,100000.00000
4.250,076,0.32976,0.00006,100000.00000
4.250,078,0.32977,0.00003,100000.00000
4.250,080,0.32977,0.00001,100000.00000
4.250,082,0.32977,0.00003,100000.00000
4.250,084,0.32977,0.00003,100000.00000
4.250,086,0.32978,0.00001,100000.00000
4.250,088,0.32978,0.00004,100000.00000
4.250,090,0.32978,0.00004,100000.00000
4.250,092,0.32978,0.00001,100000.00000
4.250,094,0.32978,0.00004,100000.00000
4.250,098,0.32977,0.00005,100000.00000
4.250,096,0.32978,0.00007,100000.00000
4.250,100,0.32977,0.00004,100000.00000
4.250,102,0.32977,0.00005,100000.00000
4.250,104,0.32977,0.00006,100000.00000
4.250,108,0.32976,0.00005,100000.00000
4.250,106,0.32977,0.00007,100000.00000
4.250,110,0.32976,0.00002,100000.00000
4.250,112,0.32976,0.00001,100000.00000
4.250,114,0.32975,0.00005,100000.00000
4.250,116,0.32975,0.00007,100000.00000
4.250,118,0.32974,0.00005,100000.00000
4.250,120,0.32973,0.00003,100000.00000
4.250,126,0.32971,0.00004,100000.00000
4.250,124,0.32972,0.00002,100000.00000
4.250,122,0.32973,0.00003,100000.00000
4.250,128,0.32971,0.00005,100000.00000
4.250,130,0.32970,0.00003,100000.00000
4.250,132,0.32969,0.00003,100000.00000
4.250,134,0.32968,0.00001,100000.00000
4.250,136,0.32967,0.00003,100000.00000
4.250,138,0.32967,0.00003,100000.00000
4.250,140,0.32966,0.00002,100000.00000
4.250,142,0.32965,0.00004,100000.00000
4.250,144,0.32964,0.00002,100000.00000
4.250,146,0.32963,0.00001,100000.00000
4.250,148,0.32963,0.00003,100000.00000
4.250,150,0.32962,0.00002,100000.00000
4.250,152,0.32961,0.00003,100000.00000
4.250,154,0.32960,0.00002,100000.00000
4.250,156,0.32960,0.00002,100000.00000
4.250,158,0.32959,0.00004,100000.00000
4.250,160,0.32958,0.00007,100000.00000
4.250,162,0.32958,0.00006,100000.00000
4.250,164,0.32957,0.00004,100000.00000
4.250,166,0.32957,0.00002,100000.00000
4.250,168,0.32957,0.00002,100000.00000
4.250,172,0.32956,0.00005,100000.00000
4.250,170,0.32956,0.00004,100000.00000
4.250,174,0.32956,0.00004,100000.00000
4.250,176,0.32955,0.00001,100000.00000
4.250,178,0.32955,0.00002,100000.00000
4.250,180,0.32955,0.00002,100000.00000
4.260,000,0.32917,0.00002,100000.00000
4.260,002,0.32917,0.00002,100000.00000
4.260,004,0.32917,0.00005,100000.00000
4.260,006,0.32917,0.00008,100000.00000
4.260,008,0.32918,0.00005,100000.00000
4.260,010,0.32918,0.00003,100000.00000
4.260,012,0.32918,0.00004,100000.00000
4.260,014,0.32919,0.00002,100000.00000
4.260,016,0.32919,0.00004,100000.00000
4.260,018,0.32919,0.00006,100000.00000
4.260,020,0.32920,0.00006,100000.00000
4.260,022,0.32920,0.00004,100000.00000
4.260,024,0.32920,0.00001,100000.00000
4.260,026,0.32922,0.00001,100000.00000
4.260,028,0.32922,0.00004,100000.00000
4.260,030,0.32922,0.00004,100000.00000
4.260,032,0.32923,0.00001,100000.00000
4.260,034,0.32923,0.00002,100000.00000
4.260,036,0.32924,0.00002,100000.00000
4.260,038,0.32925,0.00002,100000.00000
4.260,040,0.32925,0.00001,100000.00000
4.260,042,0.32926,0.00002,100000.00000
4.260,044,0.32927,0.00005,100000.00000
4.260,046,0.32927,0.00006,100000.00000
4.260,048,0.32928,0.00006,100000.00000
4.260,050,0.32928,0.00005,100000.00000
4.260,052,0.32929,0.00005,100000.00000
4.260,054,0.32930,0.00004,100000.00000
4.260,056,0.32930,0.00005,100000.00000
4.260,058,0.32931,0.00007,100000.00000
4.260,060,0.32932,0.00005,100000.00000
4.260,062,0.32933,0.00004,100000.00000
4.260,064,0.32934,0.00003,100000.00000
4.260,066,0.32933,0.00003,100000.00000
4.260,068,0.32935,0.00002,100000.00000
4.260,070,0.32935,0.00002,100000.00000
4.260,072,0.32935,0.00002,100000.00000
4.260,074,0.32936,0.00003,100000.00000
4.260,076,0.32936,0.00001,100000.00000
4.260,078,0.32936,0.00004,100000.00000
4.260,080,0.32937,0.00007,100000.00000
4.260,082,0.32937,0.00005,100000.00000
4.260,084,0.32938,0.00004,100000.00000
4.260,086,0.32937,0.00005,100000.00000
4.260,088,0.32938,0.00006,100000.00000
4.260,092,0.32938,0.00004,100000.00000
4.260,090,0.32938,0.00007,100000.00000
4.260,094,0.32938,0.00003,100000.00000
4.260,096,0.32938,0.00002,100000.00000
4.260,098,0.32937,0.00005,100000.00000
4.260,100,0.32937,0.00004,100000.00000
4.260,102,0.32937,0.00002,100000.00000
4.260,104,0.32937,0.00001,100000.00000
4.260,106,0.32937,0.00003,100000.00000
4.260,108,0.32936,0.00003,100000.00000
4.260,110,0.32936,0.00001,100000.00000
4.260,112,0.32935,0.00004,100000.00000
4.260,114,0.32935,0.00004,100000.00000
4.260,116,0.32934,0.00002,100000.00000
4.260,118,0.32934,0.00004,100000.00000
4.260,120,0.32934,0.00004,100000.00000
4.260,122,0.32932,0.00005,100000.00000
4.260,124,0.32932,0.00006,100000.00000
4.260,126,0.32932,0.00003,100000.00000
4.260,128,0.32931,0.00002,100000.00000
4.260,130,0.32930,0.00004,100000.00000
4.260,132,0.32929,0.00005,100000.00000
4.260,134,0.32929,0.00006,100000.00000
4.260,136,0.32928,0.00007,100000.00000
4.260,138,0.32926,0.00006,100000.00000
4.260,140,0.32926,0.00004,100000.00000
4.260,144,0.32924,0.00003,100000.00000
4.260,142,0.32926,0.00003,100000.00000
4.260,146,0.32923,0.00005,100000.00000
4.260,148,0.32923,0.00005,100000.00000
4.260,150,0.32923,0.00006,100000.00000
4.260,152,0.32921,0.00007,100000.00000
4.260,154,0.32921,0.00005,100000.00000
4.260,156,0.32920,0.00004,100000.00000
4.260,158,0.32920,0.00003,100000.00000
4.260,162,0.32918,0.00002,100000.00000
4.260,160,0.32918,0.00002,100000.00000
4.260,164,0.32918,0.00001,100000.00000
4.260,166,0.32918,0.00002,100000.00000
4.260,168,0.32917,0.00004,100000.00000
4.260,170,0.32915,0.00004,100000.00000
4.260,172,0.32916,0.00002,100000.00000
4.260,174,0.32916,0.00003,100000.00000
4.260,176,0.32916,0.00006,100000.00000
4.260,178,0.32916,0.00007,100000.00000
4.260,180,0.32916,0.00005,100000.00000
4.270,000,0.32884,0.00002,100000.00000
4.270,002,0.32884,0.00003,100000.00000
4.270,004,0.32884,0.00001,100000.00000
4.270,006,0.32884,0.00003,100000.00000
4.270,008,0.32884,0.00001,100000.00000
4.270,010,0.32885,0.00003,100000.00000
4.270,012,0.32884,0.00003,100000.00000
4.270,014,0.32885,0.00003,100000.00000
4.270,016,0.32885,0.00005,100000.00000
4.270,018,0.32885,0.00004,100000.00000
4.270,020,0.32886,0.00001,100000.00000
4.270,022,0.32885,0.00003,100000.00000
4.270,026,0.32887,0.00007,100000.00000
4.270,030,0.32889,0.00005,100000.00000
4.270,028,0.32887,0.00006,100000.00000
4.270,024,0.32887,0.00006,100000.00000
4.270,032,0.32889,0.00003,100000.00000
4.270,034,0.32889,0.00002,100000.00000
4.270,036,0.32889,0.00004,100000.00000
4.270,038,0.32890,0.00006,100000.00000
4.270,040,0.32891,0.00007,100000.00000
4.270,042,0.32892,0.00004,100000.00000
4.270,044,0.32893,0.00002,100000.00000
4.270,046,0.32893,0.00001,100000.00000
4.270,048,0.32894,0.00003,100000.00000
4.270,050,0.32895,0.00005,100000.00000
4.270,052,0.32896,0.00003,100000.00000
4.270,054,0.32896,0.00001,100000.00000
4.270,056,0.32897,0.00003,100000.00000
4.270,058,0.32897,0.00003,100000.00000
4.270,060,0.32898,0.00004,100000.00000
4.270,062,0.32898,0.00004,100000.00000
4.270,064,0.32899,0.00005,100000.00000
4.270,066,0.32900,0.00006,100000.00000
4.270,068,0.32901,0.00003,100000.00000
4.270,070,0.32901,0.00002,100000.00000
4.270,072,0.32902,0.00005,100000.00000
4.270,074,0.32901,0.00007,100000.00000
4.270,076,0.32902,0.00005,100000.00000
4.270,078,0.32902,0.00002,100000.00000
4.270,080,0.32902,0.00001,100000.00000
4.270,082,0.32903,0.00004,100000.00000
4.270,084,0.32903,0.00004,100000.00000
4.270,086,0.32904,0.00001,100000.00000
4.270,088,0.32904,0.00003,100000.00000
4.270,090,0.32904,0.00002,100000.00000
4.270,092,0.32904,0.00004,100000.00000
4.270,094,0.32903,0.00003,100000.00000
4.270,096,0.32903,0.00006,100000.00000
4.270,098,0.32904,0.00004,100000.00000
4.270,100,0.32904,0.00002,100000.00000
4.270,102,0.32903,0.00005,100000.00000
4.270,104,0.32904,0.00008,100000.00000
4.270,108,0.32903,0.00004,100000.00000
4.270,106,0.32902,0.00005,100000.00000
4.270,110,0.32903,0.00003,100000.00000
4.270,112,0.32902,0.00003,100000.00000
4.270,114,0.32902,0.00006,100000.00000
4.270,116,0.32901,0.00006,100000.00000
4.270,120,0.32899,0.00001,100000.00000
4.270,118,0.32900,0.00003,100000.00000
4.270,122,0.32899,0.00003,100000.00000
4.270,124,0.32898,0.00003,100000.00000
4.270,126,0.32897,0.00005,100000.00000
4.270,128,0.32897,0.00005,100000.00000
4.270,130,0.32896,0.00004,100000.00000
4.270,134,0.32895,0.00001,100000.00000
4.270,132,0.32896,0.00002,100000.00000
4.270,136,0.32894,0.00003,100000.00000
4.270,138,0.32893,0.00004,100000.00000
4.270,140,0.32892,0.00002,100000.00000
4.270,142,0.32890,0.00002,100000.00000
4.270,144,0.32891,0.00002,100000.00000
4.270,146,0.32890,0.00001,100000.00000
4.270,148,0.32889,0.00003,100000.00000
4.270,150,0.32887,0.00003,100000.00000
4.270,154,0.32887,0.00004,100000.00000
4.270,152,0.32888,0.00004,100000.00000
4.270,156,0.32887,0.00003,100000.00000
4.270,160,0.32885,0.00007,100000.00000
4.270,162,0.32885,0.00005,100000.00000
4.270,158,0.32886,0.00005,100000.00000
4.270,164,0.32882,0.00003,100000.00000
4.270,166,0.32884,0.00001,100000.00000
4.270,168,0.32882,0.00002,100000.00000
4.270,172,0.32882,0.00006,100000.00000
4.270,170,0.32883,0.00005,100000.00000
4.270,174,0.32881,0.00003,100000.00000
4.270,176,0.32882,0.00001,100000.00000
4.270,178,0.32882,0.00003,100000.00000
4.270,180,0.32882,0.00003,100000.00000
4.280,000,0.32861,0.00004,100000.00000
4.280,002,0.32861,0.00006,100000.00000
4.280,004,0.32861,0.00007,100000.00000
4.280,006,0.32862,0.00006,100000.00000
4.280,008,0.32862,0.00004,100000.00000
4.280,010,0.32860,0.00001,100000.00000
4.280,012,0.32862,0.00002,100000.00000
4.280,014,0.32862,0.00005,100000.00000
4.280,016,0.32861,0.00005,100000.00000
4.280,018,0.32862,0.00006,100000.00000
4.280,020,0.32863,0.00004,100000.00000
4.280,024,0.32863,0.00001,100000.00000
4.280,022,0.32863,0.00003,100000.00000
4.280,026,0.32865,0.00002,100000.00000
4.280,028,0.32865,0.00004,100000.00000
4.280,030,0.32865,0.00005,100000.00000
4.280,032,0.32867,0.00003,100000.00000
4.280,034,0.32867,0.00002,100000.00000
4.280,036,0.32867,0.00002,100000.00000
4.280,038,0.32868,0.00002,100000.00000
4.280,040,0.32870,0.00003,100000.00000
4.280,042,0.32870,0.00002,100000.00000
4.280,044,0.32871,0.00004,100000.00000
4.280,046,0.32872,0.00006,100000.00000
4.280,048,0.32872,0.00004,100000.00000
4.280,050,0.32873,0.00001,100000.00000
4.280,052,0.32873,0.00003,100000.00000
4.280,054,0.32873,0.00005,100000.00000
4.280,056,0.32874,0.00007,100000.00000
4.280,058,0.32874,0.00006,100000.00000
4.280,060,0.32874,0.00003,100000.00000
4.280,062,0.32875,0.00002,100000.00000
4.280,064,0.32877,0.00004,100000.00000
4.280,066,0.32878,0.00005,100000.00000
4.280,068,0.32879,0.00005,100000.00000
4.280,070,0.32878,0.00003,100000.00000
4.280,072,0.32880,0.00001,100000.00000
4.280,074,0.32880,0.00003,100000.00000
4.280,076,0.32881,0.00003,100000.00000
4.280,078,0.32880,0.00002,100000.00000
4.280,080,0.32880,0.00006,100000.00000
4.280,082,0.32880,0.00004,100000.00000
4.280,084,0.32881,0.00002,100000.00000
4.280,086,0.32882,0.00005,100000.00000
4.280,088,0.32882,0.00008,100000.00000
4.280,090,0.32882,0.00004,100000.00000
4.280,092,0.32882,0.00002,100000.00000
4.280,094,0.32882,0.00003,100000.00000
4.280,096,0.32882,0.00005,100000.00000
4.280,098,0.32881,0.00006,100000.00000
4.280,100,0.32882,0.00003,100000.00000
4.280,102,0.32881,0.00003,100000.00000
4.280,104,0.32881,0.00003,100000.00000
4.280,106,0.32881,0.00004,100000.00000
4.280,108,0.32881,0.00004,100000.00000
4.280,110,0.32881,0.00001,100000.00000
4.280,112,0.32880,0.00003,100000.00000
4.280,114,0.32880,0.00003,100000.00000
4.280,116,0.32879,0.00003,100000.00000
4.280,118,0.32878,0.00001,100000.00000
4.280,122,0.32876,0.00005,100000.00000
4.280,124,0.32875,0.00004,100000.00000
4.280,120,0.32877,0.00005,100000.00000
4.280,126,0.32876,0.00005,100000.00000
4.280,128,0.32873,0.00002,100000.00000
4.280,130,0.32874,0.00003,100000.00000
4.280,132,0.32873,0.00006,100000.00000
4.280,134,0.32871,0.00007,100000.00000
4.280,138,0.32869,0.00005,100000.00000
4.280,140,0.32870,0.00003,100000.00000
4.280,136,0.32872,0.00006,100000.00000
4.280,142,0.32867,0.00000,100000.00000
4.280,144,0.32868,0.00002,100000.00000
4.280,146,0.32868,0.00005,100000.00000
4.280,150,0.32866,0.00007,100000.00000
4.280,152,0.32865,0.00005,100000.00000
4.280,148,0.32867,0.00006,100000.00000
4.280,154,0.32864,0.00004,100000.00000
4.280,156,0.32864,0.00003,100000.00000
4.280,158,0.32863,0.00002,100000.00000
4.280,160,0.32863,0.00004,100000.00000
4.280,162,0.32862,0.00004,100000.00000
4.280,166,0.32861,0.00001,100000.00000
4.280,164,0.32861,0.00002,100000.00000
4.280,168,0.32860,0.00003,100000.00000
4.280,170,0.32860,0.00003,100000.00000
4.280,172,0.32860,0.00005,100000.00000
4.280,174,0.32860,0.00005,100000.00000
4.280,176,0.32858,0.00007,100000.00000
4.280,178,0.32858,0.00005,100000.00000
4.280,180,0.32859,0.00003,100000.00000
4.290,000,0.32862,0.00004,100000.00000
4.290,002,0.32862,0.00001,100000.00000
4.290,004,0.32863,0.00002,100000.00000
4.290,008,0.32863,0.00003,100000.00000
4.290,006,0.32863,0.00005,100000.00000
4.290,010,0.32863,0.00002,100000.00000
4.290,012,0.32864,0.00002,100000.00000
4.290,014,0.32864,0.00002,100000.00000
4.290,020,0.32865,0.00004,100000.00000
4.290,022,0.32865,0.00003,100000.00000
4.290,016,0.32865,0.00003,100000.00000
4.290,018,0.32865,0.00002,100000.00000
4.290,024,0.32867,0.00005,100000.00000
4.290,026,0.32867,0.00005,100000.00000
4.290,028,0.32868,0.00003,100000.00000
4.290,030,0.32868,0.00001,100000.00000
4.290,032,0.32869,0.00003,100000.00000
4.290,036,0.32871,0.00006,100000.00000
4.290,034,0.32869,0.00005,100000.00000
4.290,038,0.32871,0.00006,100000.00000
4.290,040,0.32871,0.00004,100000.00000
4.290,042,0.32873,0.00004,100000.00000
4.290,044,0.32872,0.00002,100000.00000
4.290,046,0.32874,0.00002,100000.00000
4.290,048,0.32874,0.00004,100000.00000
4.290,050,0.32876,0.00006,100000.00000
4.290,052,0.32876,0.00003,100000.00000
4.290,054,0.32877,0.00002,100000.00000
4.290,056,0.32877,0.00003,100000.00000
4.290,058,0.32879,0.00003,100000.00000
4.290,060,0.32879,0.00001,100000.00000
4.290,062,0.32880,0.00004,100000.00000
4.290,064,0.32881,0.00004,100000.00000
4.290,066,0.32881,0.00001,100000.00000
4.290,070,0.32882,0.00006,100000.00000
4.290,068,0.32882,0.00002,100000.00000
4.290,072,0.32882,0.00007,100000.00000
4.290,074,0.32884,0.00005,100000.00000
4.290,076,0.32883,0.00003,100000.00000
4.290,078,0.32884,0.00003,100000.00000
4.290,080,0.32885,0.00004,100000.00000
4.290,082,0.32884,0.00006,100000.00000
4.290,084,0.32886,0.00003,100000.00000
4.290,086,0.32886,0.00002,100000.00000
4.290,088,0.32886,0.00003,100000.00000
4.290,090,0.32886,0.00004,100000.00000
4.290,092,0.32885,0.00003,100000.00000
4.290,094,0.32886,0.00002,100000.00000
4.290,098,0.32885,0.00000,100000.00000
4.290,096,0.32885,0.00003,100000.00000
4.290,102,0.32885,0.00005,100000.00000
4.290,104,0.32885,0.00005,100000.00000
4.290,100,0.32885,0.00004,100000.00000
4.290,106,0.32885,0.00003,100000.00000
4.290,108,0.32884,0.00002,100000.00000
4.290,110,0.32884,0.00005,100000.00000
4.290,112,0.32883,0.00007,100000.00000
4.290,114,0.32883,0.00005,100000.00000
4.290,116,0.32883,0.00004,100000.00000
4.290,118,0.32881,0.00003,100000.00000
4.290,120,0.32881,0.00001,100000.00000
4.290,122,0.32881,0.00004,100000.00000
4.290,124,0.32880,0.00005,100000.00000
4.290,126,0.32879,0.00006,100000.00000
4.290,128,0.32878,0.00004,100000.00000
4.290,130,0.32877,0.00003,100000.00000
4.290,132,0.32876,0.00002,100000.00000
4.290,134,0.32875,0.00001,100000.00000
4.290,136,0.32875,0.00003,100000.00000
4.290,138,0.32873,0.00005,100000.00000
4.290,140,0.32873,0.00003,100000.00000
4.290,142,0.32871,0.00002,100000.00000
4.290,144,0.32870,0.00003,100000.00000
4.290,146,0.32870,0.00002,100000.00000
4.290,148,0.32869,0.00003,100000.00000
4.290,150,0.32868,0.00001,100000.00000
4.290,152,0.32866,0.00002,100000.00000
4.290,156,0.32865,0.00005,100000.00000
4.290,154,0.32866,0.00004,100000.00000
4.290,158,0.32864,0.00006,100000.00000
4.290,160,0.32863,0.00005,100000.00000
4.290,162,0.32863,0.00004,100000.00000
4.290,164,0.32862,0.00004,100000.00000
4.290,166,0.32861,0.00004,100000.00000
4.290,168,0.32860,0.00005,100000.00000
4.290,170,0.32861,0.00007,100000.00000
4.290,172,0.32860,0.00004,100000.00000
4.290,176,0.32859,0.00001,100000.00000
4.290,174,0.32860,0.00002,100000.00000
4.290,178,0.32859,0.00004,100000.00000
4.300,000,0.32924,0.00003,100000.00000
4.290,180,0.32860,0.00003,100000.00000
4.300,002,0.32923,0.00006,100000.00000
4.300,004,0.32923,0.00005,100000.00000
4.300,006,0.32922,0.00002,100000.00000
4.300,008,0.32922,0.00003,100000.00000
4.300,010,0.32923,0.00002,100000.00000
4.300,012,0.32924,0.00004,100000.00000
4.300,014,0.32926,0.00007,100000.00000
4.300,016,0.32925,0.00006,100000.00000
4.300,018,0.32926,0.00004,100000.00000
4.300,020,0.32927,0.00003,100000.00000
4.300,022,0.32928,0.00003,100000.00000
4.300,024,0.32928,0.00002,100000.00000
4.300,028,0.32929,0.00005,100000.00000
4.300,030,0.32929,0.00005,100000.00000
4.300,026,0.32928,0.00003,100000.00000
4.300,032,0.32932,0.00004,100000.00000
4.300,034,0.32932,0.00003,100000.00000
4.300,036,0.32933,0.00002,100000.00000
4.300,038,0.32934,0.00002,100000.00000
4.300,040,0.32935,0.00003,100000.00000
4.300,042,0.32936,0.00003,100000.00000
4.300,044,0.32937,0.00002,100000.00000
4.300,046,0.32939,0.00004,100000.00000
4.300,048,0.32943,0.00002,100000.00000
4.300,050,0.32940,0.00004,100000.00000
4.300,052,0.32943,0.00004,100000.00000
4.300,054,0.32944,0.00005,100000.00000
4.300,056,0.32945,0.00006,100000.00000
4.300,058,0.32946,0.00005,100000.00000
4.300,060,0.32947,0.00002,100000.00000
4.300,062,0.32947,0.00001,100000.00000
4.300,064,0.32948,0.00004,100000.00000
4.300,066,0.32949,0.00006,100000.00000
4.300,068,0.32951,0.00004,100000.00000
4.300,070,0.32949,0.00003,100000.00000
4.300,072,0.32950,0.00002,100000.00000
4.300,076,0.32949,0.00004,100000.00000
4.300,074,0.32949,0.00004,100000.00000
4.300,078,0.32951,0.00001,100000.00000
4.300,080,0.32952,0.00003,100000.00000
4.300,082,0.32952,0.00000,100000.00000
4.300,084,0.32952,0.00003,100000.00000
4.300,086,0.32952,0.00005,100000.00000
4.300,088,0.32952,0.00002,100000.00000
4.300,090,0.32952,0.00003,100000.00000
4.300,094,0.32952,0.00006,100000.00000
4.300,092,0.32954,0.00004,100000.00000
4.300,096,0.32951,0.00006,100000.00000
4.300,098,0.32951,0.00004,100000.00000
4.300,100,0.32949,0.00000,100000.00000
4.300,102,0.32949,0.00003,100000.00000
4.300,104,0.32949,0.00005,100000.00000
4.300,108,0.32948,0.00003,100000.00000
4.300,110,0.32948,0.00002,100000.00000
4.300,106,0.32948,0.00006,100000.00000
4.300,112,0.32947,0.00003,100000.00000
4.300,114,0.32946,0.00004,100000.00000
4.300,118,0.32944,0.00001,100000.00000
4.300,116,0.32946,0.00004,100000.00000
4.300,122,0.32943,0.00004,100000.00000
4.300,120,0.32944,0.00003,100000.00000
4.300,124,0.32942,0.00003,100000.00000
4.300,126,0.32942,0.00001,100000.00000
4.300,128,0.32943,0.00004,100000.00000
4.300,130,0.32940,0.00004,100000.00000
4.300,132,0.32937,0.00006,100000.00000
4.300,134,0.32938,0.00005,100000.00000
4.300,136,0.32937,0.00003,100000.00000
4.300,138,0.32933,0.00003,100000.00000
4.300,140,0.32933,0.00003,100000.00000
4.300,142,0.32932,0.00002,100000.00000
4.300,144,0.32932,0.00003,100000.00000
